,business_name,location,inspection_score,foursquare_id,foursquare_name
230,BUFFALO BURGERS RESTAURANT,"(37.780372, -122.476354)",94.5714285714,49fd3a31f964a520146f1fe3,Buffalo Burgers
231,IRVING PIZZA,"(37.763513, -122.47764)",90.125,4a2b6e43f964a520ce961fe3,Irving Pizza
232,KENTUCKY FRIED CHICKEN #50,"(37.763528, -122.478362)",92.7272727273,4ad39371f964a52003e520e3,Taco Bell
233,SHANGRILA VEGETARIAN REST,"(37.763512, -122.47958)",89.0,4b7629aff964a520f0402ee3,Shangri-La Vegetarian Restaurant
234,JAVA BEACH CAFE,"(37.760416, -122.509106)",89.8,4383b100f964a520fb2a1fe3,Java Beach Cafe
235,L'AVENIDA,"(37.764143, -122.463378)",85.125,4a4e9618f964a520bdae1fe3,L'Avenida
236,"MING TAI WUN TUN NOODLE, INC.","(37.753614, -122.490219)",80.2631578947,4ae02b3ff964a520487e21e3,Ming Tai Wun Tun Noodle
237,VANIDA THAI KITCHEN,"(37.742086, -122.498738)",89.125,4a273a1cf964a5206a911fe3,Vanida Thai Kitchen
238,The Sunset's Best Seafood Restaurant,"(37.742048, -122.499002)",80.0,4c0ea20d7189c9288dd1d8b6,The Sunset's Best Seafood Restaurant
239,CHICK-N-DELI,"(37.713702, -122.443681)",95.6,4c47518e76d72d7fbfc53c4d,Chick N Deli
240,RAILROAD EXPRESSO CAFE,"(37.731513, -122.45133)",90.7272727273,4a3c0ef8f964a5200fa11fe3,Railroad Espresso
241,SERRANO'S PIZZA II,"(37.756997, -122.420534)",87.1,46db1a43f964a5207f4a1fe3,Serrano's Pizza
242,HEUNG YUEN RESTAURANT,"(37.755282, -122.420493)",78.5,49d55a8ef964a5208c5c1fe3,Heung Yuen Restaurant
243,BIG MOUTH BURGERS,"(37.752158, -122.420362)",90.5555555556,4e8b5f3db8f79e3db90dc2d0,Big Mouth Burgers
244,RINCON PERUANO RESTAURANT,"(37.749128, -122.417402)",91.1111111111,4a9070b5f964a520e31720e3,Rincon Peruano Restaurant
245,CHAVITA'S MEXICAN RESTAURANT,"(37.748855, -122.418134)",83.3333333333,4bb02c0ff964a520d53a3ce3,Chavita's Restaurant
246,VALENCIA PIZZA & PASTA,"(37.759944, -122.421356)",96.0,49fbc5fbf964a520786e1fe3,Valencia Pizza & Pasta
247,PETES BARBEQUE,"(37.758684, -122.418975)",98.0,4a9d98c9f964a520a03820e3,Pete's Barbecue
248,LA SANTANECA DE LA MISSION,"(37.751885, -122.418406)",91.875,4acce5b4f964a520f0c920e3,La Santaneca De La Mission
249,PHUKET THAI RESTAURANT,"(37.771117, -122.436976)",89.3636363636,453400a7f964a520913b1fe3,Phuket Thai
250,IL BORGO,"(37.775538, -122.426264)",85.625,4a7649b7f964a520c5e21fe3,Il Borgo
251,ALAMO SQUARE,"(37.776944, -122.431444)",82.0,4460d38bf964a5200a331fe3,Alamo Square
252,LOVE 'N HAIGHT COFFEE & DELI,"(37.771964, -122.431336)",92.5714285714,4460d56ef964a5200b331fe3,Love N Haight
253,CENTRAL COFFEE TEA & SPICE,"(37.774198, -122.444214)",96.0,4a196f16f964a520147a1fe3,Central Coffee Tea & Spice
254,PORK STORE CAFE,"(37.770063, -122.446247)",85.4,3fd66200f964a52024ee1ee3,Pork Store Cafe
255,CREPE EXPRESS,"(37.770068, -122.446644)",89.3,44fd8212f964a52093381fe3,Crepe Express
256,UNIVERSAL CAFE,"(37.760487, -122.410662)",83.8571428571,40e0b100f964a520e2091fe3,Universal Cafe
257,"SANDWICH PLACE, THE","(37.764384, -122.419566)",90.8888888889,43fa004df964a520d72f1fe3,The Sandwich Place
258,ARINELL PIZZA,"(37.764744, -122.421803)",87.2727272727,436e9900f964a520e9291fe3,Arinell Pizza
259,STARBUCKS COFFEE #9219,"(37.792037, -122.397852)",92.3333333333,4ac52006f964a52077b020e3,Starbucks
260,Tricolore Caffe' and Pizzeria,"(37.795614, -122.403104)",99.0,4a81d8e8f964a520bff71fe3,Tricolore Cafe & Pizzeria
261,HOANG DAT COFFEE SHOP,"(37.786068, -122.418644)",87.8823529412,4b5b8563f964a5205f0429e3,Hoang Dat Coffee Shop
262,STARBUCKS COFFEE,"(37.760938, -122.434692)",98.0,49fa1dc1f964a520c16d1fe3,Starbucks
263,SUBWAY 16604,"(37.783713, -122.419357)",89.8,4b6c97e7f964a52045452ce3,SUBWAY
264,STARBUCKS COFFEE #509,"(37.797713, -122.430336)",95.5,4a135140f964a520d3771fe3,Starbucks
265,STARBUCKS COFFEE #531,"(37.800547, -122.438494)",91.5555555556,49ee4aadf964a52048681fe3,Starbucks
266,SQUAT & GOBBLE CAFE #3,"(37.764248, -122.433392)",89.5714285714,432a0b00f964a520dc271fe3,Squat & Gobble
267,"Peet's Coffee & Tea, Inc","(37.791554, -122.399565)",92.2857142857,43f2ebe0f964a520912f1fe3,Peet's Coffee & Tea
268,Starbucks Coffee,"(37.792773, -122.403567)",91.8,4ad2530cf964a520ebe020e3,Starbucks Coffee
269,Geary Drive In,"(37.782778, -122.444744)",90.0,4388f700f964a520212b1fe3,Mel's Drive-In
270,MINI CAFE,"(37.775867, -122.419356)",79.4166666667,49eb8289f964a520ea661fe3,Arlequin Cafe & Food To Go
271,Star Bagels,"(37.790324, -122.420664)",78.3103448276,4a6dbe4ef964a520ebd21fe3,Star Bagels
272,Aux Delices Vietnam,"(37.798274, -122.422264)",80.5263157895,44d8d38df964a5207b361fe3,Aux Delices
273,UA Twin Stonestown,"(37.730105, -122.478441)",98.8,4838eb81f964a52009501fe3,United Artists Stonestown Twin
274,POMELO ON CHURCH,"(37.742325, -122.426476)",91.6,42210d80f964a520a91f1fe3,Pomelo
275,SUNFLOWER RESTAURANT,"(37.764678, -122.421905)",81.4166666667,49ba1cbdf964a5205d531fe3,Panchita's Pupuseria Restaurant #2
276,Boudin Petit Cafe,"(37.786548, -122.407313)",92.8333333333,4ba7f1b9f964a520b8c039e3,Boudin Bakery Café Baker's Hall
277,Sutter Cafe,"(37.789625, -122.405894)",92.9090909091,4c61f4f469a1c9b6dcaf37a4,Sutter Cafe
278,Zona Rosa,"(37.769363, -122.451667)",89.8571428571,49e8aef1f964a52066651fe3,Zona Rosa
279,TULLY'S  COFFEE,"(37.792071, -122.434535)",88.0,40a16900f964a520f7f21ee3,Peet's Coffee & Tea
280,OKINA SUSHI,"(37.775723, -122.458445)",100.0,4ab59015f964a520667520e3,Okina Sushi
281,TEKKA JAPANESE RESTAURANT,"(37.77714, -122.464412)",90.25,4a95d577f964a520ed2420e3,Tekka Japanese Restaurant
282,PEET'S COFFEES & TEAS,"(37.786754, -122.450476)",88.0,40a16900f964a520f7f21ee3,Peet's Coffee & Tea
283,SWEET THINGS,"(37.786453, -122.452807)",98.0,4c2bf40c8ef52d7fe34932ba,Sweet Things
284,PANCHO'S,"(37.781507, -122.456176)",92.0,4dc4043bd164eb9c9fc9f90c,Pancho's Salsa Bar & Grill
285,TAWAN'S THAI FOOD,"(37.780834, -122.46659)",94.2857142857,4a7decacf964a52034f01fe3,Tawan's Thai Food
286,ROYAL GROUND COFFEE,"(37.780394, -122.47641)",93.1428571429,43ad7c20f964a5208e2c1fe3,Royal Ground Coffee
287,TAQUERIA LA PAZ,"(37.782732, -122.414139)",56.0,4a7b2e4ff964a52037ea1fe3,Taqueria La Paz
288,ZAOH RESTAURANT,"(37.773467, -122.418093)",76.0,43eca4fdf964a520452f1fe3,Zaoh
289,PAZZO,"(37.769287, -122.403974)",90.75,4b882e89f964a520a4e531e3,Caffe Pazzo
290,Yamo Restaurant,"(37.761882, -122.419599)",89.7142857143,45bb98bcf964a520f4411fe3,Yamo
291,Sunflower Cafe,"(37.786316, -122.409371)",94.5,4aa020aaf964a5206d3e20e3,Sunflower Cafe
292,Banwich,"(37.742895, -122.477898)",90.1666666667,,
293,JAVA SUPREME,"(37.759934, -122.423553)",92.3333333333,4a7c5c6bf964a5205eec1fe3,Java Supreme
294,THANH THANH,"(37.782053, -122.482799)",75.2307692308,4b9acfb3f964a5200bd835e3,Thanh Thanh Café
295,KABABAYAN FAST FOOD,"(37.753691, -122.418657)",79.2941176471,4ab52865f964a520df7220e3,Kababayan Fast Food
296,KD'S GROG & GROCERY,"(37.762602, -122.435384)",93.6,4b0215eef964a520a44722e3,K D's Grog N' Grocery
297,REVERIE COFFEE CAFE,"(37.766097, -122.449997)",88.2857142857,49f5e129f964a520ca6b1fe3,Cafe Reverie
298,NORTH BEACH PIZZA,"(37.767286, -122.453075)",85.7777777778,4586980ff964a520b83f1fe3,North Beach Pizza
299,LAVA JAVA,"(37.766812, -122.452974)",89.4,49f23b64f964a520106a1fe3,Lava Java
300,STARBUCKS COFFEE CO.,"(37.764088, -122.465981)",98.0,4aa5bd0df964a520574920e3,Starbucks
301,STARBUCKS,"(37.790944, -122.392051)",100.0,4a2e8573f964a52019981fe3,Starbucks
302,MORNING DUE,"(37.762939, -122.428473)",83.0,468a47f3f964a5205a481fe3,Morning Due Cafe
303,AMASIA HIDE'S SUSHI BAR,"(37.766774, -122.433306)",100.0,42eeb780f964a520b6261fe3,AMASIA Hide’s Sushi bar
304,MAXFIELDS,"(37.763168, -122.426345)",94.4,40b28c80f964a52001001fe3,Maxfield's House of Caffeine
305,ORPHAN ANDY'S,"(37.758132, -122.435614)",86.4,40870b00f964a520abf21ee3,Orphan Andy's
306,ANCHOR OYSTER BAR INC.,"(37.759613, -122.434817)",93.4,432a0b00f964a520de271fe3,Anchor Oyster Bar
307,TAQUERIA EL BUEN SABOR,"(37.761743, -122.421492)",91.0,4a5a98c5f964a5209fba1fe3,Taqueria el Buen Sabor
308,WE BE SUSHI,"(37.755824, -122.420986)",72.7692307692,4a95b7d1f964a520472420e3,We Be Sushi
309,RAIN TREE CAFE,"(37.764128, -122.464961)",84.0,440035f0f964a52012301fe3,Cafe Rain Tree
310,GORDO TAQUERIA #6,"(37.780517, -122.477804)",87.0,4ab81a41f964a520327c20e3,Gordo Taqueria
311,"LA MEDITERRANEE I, INC.","(37.789961, -122.433962)",88.4,4f0b6f9fe4b08799d716a770,"Lapidos, Leung & Francis, Inc."
312,THE BLACK HORSE LONDON DELI,"(37.798528, -122.424394)",86.0,43164480f964a52063271fe3,Black Horse London Pub
313,CHLOE'S,"(37.748594, -122.427116)",85.9333333333,454f85bff964a520de3c1fe3,Chloe's Café
314,SAN MIGUEL RESTAURANT #2,"(37.744726, -122.420395)",81.6470588235,4a6e6586f964a520a7d41fe3,San Miguel Restaurant
315,HIGHER GROUNDS,"(37.734483, -122.43368)",91.7333333333,4a1f040bf964a520f47b1fe3,Higher Grounds Coffeehouse
316,SPIKE'S COFFEES & TEAS,"(37.759253, -122.43503)",90.2222222222,49c98ecef964a52077581fe3,Spike's Coffee & Tea
317,Beanery,"(37.758941, -122.48591)",92.4,4aa19f53f964a520464120e3,the Beanery - Irving
318,Cordon Bleu,"(37.790683, -122.420264)",82.5555555556,44f9e6a7f964a52071381fe3,Cordon Bleu
319,CREPES ON COLE,"(37.765778, -122.450184)",81.8181818182,3fd66200f964a520f4f01ee3,Crepes on Cole
320,KING OF THAI NOODLE HOUSE,"(37.782833, -122.46615)",81.0714285714,3fd66200f964a520d7ec1ee3,King of Thai Noodle
321,EXIT THEATRE,"(37.784288, -122.410224)",96.6666666667,4acd37ecf964a52072cb20e3,EXIT Theatre
322,LA TORTILLA,"(37.760954, -122.434935)",84.625,49ff91dbf964a52035701fe3,La Tortilla
323,SUSHI TIME,"(37.764697, -122.432322)",94.0,43d569acf964a520442e1fe3,Sushi Time
324,MING'S FONG LAM RESTAURANT,"(37.752798, -122.409843)",74.3333333333,4c33e607452620a1f569240f,Ming's Fong Lam Restaurant
325,STARBUCKS COFFEE CO.,"(37.785907, -122.439957)",99.3333333333,50ad5b86067d33c34bef6724,Réveille Coffee Co.
326,RESTAURANTE FAMILIAR,"(37.726402, -122.433476)",90.2222222222,4be1d578ae55a593d4b45b62,Restaurante Familiar
327,CAFE LA TAZA,"(37.757436, -122.41888)",87.9,49b49a9af964a520f0521fe3,Cafe La Taza
328,Starbucks Coffee,"(37.797754, -122.400925)",94.0,4ad2530cf964a520ebe020e3,Starbucks Coffee
329,PEBBLE'S CAFE,"(37.73382, -122.434093)",83.2,4b9fce31f964a520514037e3,Pebble's Cafe
330,GASPARE'S PIZZA HOUSE & REST.,"(37.78047, -122.478832)",85.0,4a63e6e4f964a520fcc51fe3,Gaspare's Pizza
331,Sauce SF,"(37.774644, -122.422554)",94.0,53d7d522498e54a8e8fec844,Fitness SF
332,YUMMA'S MED GRILL,"(37.764053, -122.465539)",83.4285714286,4a0f9701f964a52078761fe3,Yumma's Mediterranean Grill
333,La Copa Loca,"(37.755538, -122.417982)",98.5,49cf425cf964a520a45a1fe3,La Copa Loca
334,STARBUCKS COFFEE #5431,"(37.792137, -122.394573)",97.0,4a96ab7af964a520842620e3,Starbucks
335,STARBUCKS,"(37.780305, -122.477825)",100.0,4b3e1c41f964a520769825e3,Starbucks
336,SWEET DELIGHT BAKERY,"(37.726117, -122.433817)",76.0434782609,4c534615f5f3d13a995c35f8,Sweet Delight Bakery
337,MIFUNE DON,"(37.785018, -122.429587)",85.2,4e7d1dd7d5fb316561bcc356,Mifune Don
338,HOLEY BAGEL BAKERY,"(37.751628, -122.429122)",89.8,4ab5166cf964a520617220e3,Holey Bagel
339,CABLE CAR COFFEE,"(37.783658, -122.408568)",90.3,5242f572498e973bc907d46e,Cable Car Coffee
340,Waterfront Bakery,"(37.807155, -122.419004)",87.2222222222,4b5cb903f964a520a04029e3,Waterfront Bakery
341,Starbucks Coffee,"(37.790086, -122.422167)",93.7142857143,4ad2530cf964a520ebe020e3,Starbucks Coffee
342,CAFE V,"(37.771538, -122.414372)",88.0,4aa989e9f964a520285420e3,Cafe Venue
343,KISS SEAFOOD,"(37.786838, -122.428317)",92.8,46b3377df964a520a3491fe3,Kiss Seafood
344,BIO,"(37.786633, -122.405972)",82.7857142857,4e907479b8f79f71de7ed652,BIO
345,BAZAAR CAFE,"(37.784023, -122.481199)",92.0833333333,45e4525df964a5203b431fe3,Bazaar Cafe
346,Whole Foods Steep Brew,"(37.790193, -122.423437)",98.6666666667,475fbd10f964a520de4c1fe3,Whole Foods Market
347,Holiday Inn Express-Main Kitchen,"(37.806288, -122.416244)",99.5,4a6c9791f964a520f0d01fe3,Holiday Inn Express & Suites San Francisco Fishermans Wharf
348,A2 CAFE,"(37.767224, -122.399039)",92.4,4f44068d19836ed00191d74b,A2 Cafe
349,STARBUCKS COFFEE,"(37.744736, -122.452666)",100.0,4ad2530cf964a520ebe020e3,Starbucks Coffee
350,PEET'S COFFEE & TEA,"(37.787834, -122.399522)",89.3636363636,4283ee00f964a520e6221fe3,Peet's Coffee & Tea
351,ZEKE'S DIAMOND BAR,"(37.779957, -122.394169)",83.2,4c0afad2340720a12e7c8793,Diamonds Sports Bar
352,Peet's Coffee & Tea,"(37.795184, -122.393819)",92.0,43f2ebe0f964a520912f1fe3,Peet's Coffee & Tea
353,FOUR SEASONS HOTEL- EMPLOYEE  CAFETERIA,"(37.786476, -122.404852)",92.6666666667,49ce75e7f964a520415a1fe3,Four Seasons Hotel San Francisco
354,Starbucks Coffee Company #6765,"(37.790376, -122.405544)",93.6,4b42e0a7f964a520a3da25e3,Starbucks
355,Nonna Rose Restaurant,"(37.795202, -122.413169)",91.0,4dc3d685b0fb5556ccc6e0db,Nonna Rose Seafood Trattoria
356,CLUB WAZIEMA,"(37.774674, -122.437764)",89.5,4540d065f964a520423c1fe3,Club Waziema
357,Mama' Art Cafe,"(37.721949, -122.436936)",85.25,4a3970fcf964a520719f1fe3,Mamá Art Cafe
358,AT&T - Cognac Bar/ KITCHEN Room3232 [145080],"(37.778382, -122.391151)",95.625,4bd2177d046076b055357371,AT&T Park
359,AT&T - FIELD CLUB KITCHEN [145082],"(37.778382, -122.391151)",91.8125,4bd2177d046076b055357371,AT&T Park
360,AT&T -in-seat service KITCHEN/Press Dining [145081],"(37.778382, -122.391151)",94.5555555556,4bd2177d046076b055357371,AT&T Park
361,STARBUCKS #5852,"(37.789314, -122.395192)",100.0,4a2e8573f964a52019981fe3,Starbucks
362,CHOUQUET'S,"(37.791607, -122.434563)",86.0,49d64d88f964a520b25c1fe3,Chouquet's
363,CITY'S CHOICE,"(37.780263, -122.403323)",88.25,4b7ecfb5f964a5203a0130e3,City's Choice Deli & Cafe
364,STARBUCKS,"(37.778694, -122.396139)",90.0,49c42510f964a5209d561fe3,Starbucks
365,Neiman Marcus On The Square,"(37.791586, -122.408452)",87.7777777778,42bf4180f964a520b1251fe3,The Westin St. Francis on Union Square
366,Cafe Niebaum Coppola,"(37.796517, -122.405167)",90.6666666667,4f32267f19836c91c7bb1cdf,Cafe Niebaum Coppola
367,I LUV TERIYAKI AND SUSHI,"(37.766293, -122.407671)",83.0,4a59689ef964a52059b91fe3,I Luv Teriyaki & Sushi
368,OMNI S.F. Hotel - Food & Beverage Storeroom,"(37.792888, -122.403135)",99.0,4a5ae9a1f964a520e0ba1fe3,Omni San Francisco Hotel
369,Cafe Bellini,"(37.786974, -122.408174)",89.7777777778,4ac791c1f964a52014b820e3,Café Bellini
370,Fino,"(37.788094, -122.41176)",100.0,4a19721ef964a520197a1fe3,Fino Restaurant
371,Cornell Hotel - Jeanne D'Arc,"(37.790103, -122.409117)",99.3333333333,4c8a87afa92fa0933c2c92bf,Cornell Hotel de France
372,Uncle Vito's Pizza,"(37.790219, -122.408849)",84.5,43810e00f964a520e12a1fe3,Uncle Vito's Pizza
373,Asia Chinese Food #2,"(37.805758, -122.412804)",82.8823529412,4a94388ff964a520d02020e3,Asia Chinese Food
374,TANPOPO,"(37.785961, -122.429776)",78.0909090909,49e8b000f964a5206a651fe3,Tanpopo
375,901 Columbus Cafe,"(37.803056, -122.414186)",88.4,49d8d07af964a520ca5d1fe3,901 Columbus Caffe
376,SF Bay Club - Court Cafe,"(37.803208, -122.402534)",82.1428571429,4a44e0a6f964a52093a71fe3,Bay Club San Francisco
377,Nick's Lighthouse,"(37.802479, -122.411234)",90.1818181818,4ad0ff0cf964a520d0db20e3,Nick's Lighthouse
378,Caffe Bianco,"(37.790102, -122.401158)",85.375,44f2be50f964a5200e381fe3,Caffe Bianco
379,ESPERPENTO RESTAURANT,"(37.755303, -122.420649)",85.75,49e240bdf964a520ff611fe3,Esperpento
380,Young's Restaurant,"(37.793702, -122.404653)",80.1666666667,4a3d4bbff964a52013a21fe3,Young's Cafe
381,Zazie,"(37.765343, -122.449914)",88.0,49b094fdf964a520c8521fe3,Zazie
382,BURGERMEISTER,"(37.765848, -122.449664)",84.9285714286,43d0a1bdf964a520ee2d1fe3,Burgermeister
383,Cafe Bean,"(37.788587, -122.413795)",93.6,4192ab80f964a520031e1fe3,Cafe Bean
384,LE ZINC,"(37.751323, -122.433249)",91.4545454545,59458a49625a66644499c8bf,Le Marais Bakery
385,CLADDAGH COFFEE,"(37.715997, -122.440048)",92.0,4ae3412af964a520629221e3,Claddagh Coffee
386,Tung Sing Restaurant,"(37.751373, -122.432319)",86.1818181818,4a8f61bff964a5201d1520e3,Tung Sing
387,BRICK HOUSE CAFE,"(37.779534, -122.395099)",95.5,440db456f964a52097301fe3,Brickhouse Cafe
388,STARBUCKS COFFEE #5646,"(37.791227, -122.398872)",98.6666666667,4ac52006f964a52077b020e3,Starbucks
389,Starbucks Coffee,"(37.794184, -122.396524)",97.0,4ad2530cf964a520ebe020e3,Starbucks Coffee
390,CLEMENT BBQ RESTAURANT,"(37.782843, -122.4659)",81.875,4bbe8516006dc9b6e85efb3f,Clement BBQ  金陵烧腊店
391,BENDERS BAR & GRILL,"(37.76031, -122.417123)",96.0,40a2ba80f964a52006f31ee3,Bender's Bar & Grill
392,LUPA TRATTORIA,"(37.751243, -122.434529)",93.1428571429,4ab7e395f964a520597b20e3,Lupa Trattoria
393,Casa Mexicana Restaurant,"(37.751513, -122.430179)",82.7272727273,41269080f964a520530c1fe3,Casa Mexicana II
394,SWEET CHINITO,"(37.748164, -122.418241)",93.7777777778,4abe8704f964a5203c8e20e3,Sweet Chinito
395,KEZAR PUB,"(37.767828, -122.453227)",92.0,3fd66200f964a520a3ed1ee3,Kezar Pub
396,AXUM,"(37.771738, -122.433583)",96.0,43cc335df964a520cc2d1fe3,Axum Cafe
397,MARTHA & BROS. COFFEE CO,"(37.745974, -122.426856)",87.2307692308,49ffece9f964a52070701fe3,Martha & Bros. Coffee
398,COURTYARD BY MARRIOTT-RESTAURANT,"(37.785614, -122.396693)",97.5,45524764f964a520f13c1fe3,Courtyard San Francisco Downtown
399,STARBUCKS,"(37.785037, -122.400432)",94.5,49c7bfcaf964a520ba571fe3,Starbucks
400,PANDA EXPRESS,"(37.784317, -122.407563)",93.75,4afa146af964a5208c1622e3,Panda Express
401,SILVER CREST DONUT SHOP,"(37.742456, -122.405766)",99.0,49dc45b2f964a5206b5f1fe3,Silver Crest Donut Shop
402,Just For You Cafe Inc.,"(37.757948, -122.388862)",88.6666666667,43dc10aef964a5209a2e1fe3,Just For You
403,WORKING GIRLS' CAFE III,"(37.792308, -122.393809)",94.0,4b9fefd1f964a520ea4b37e3,Working Girls Cafe
404,RUBIN'S,"(37.792577, -122.393992)",100.0,4f436a3319834bc91f56a9dd,Rubins
405,NORDSTROM CAFE BISTRO,"(37.784317, -122.407563)",84.2727272727,55020efb498e139cb469190b,Cafe Bistro
406,PRIMO PATIO CAFE,"(37.778593, -122.393149)",86.8888888889,4283ee00f964a520ab221fe3,Primo Patio Cafe
407,"New Lun Ting Cafe, Inc","(37.796098, -122.406275)",84.8,4bd5f783637ba5931461f770,New Lun Ting Cafe
408,Sai's Vietnamese Restaurant,"(37.795659, -122.40172)",92.0,46de0fe7f964a520944a1fe3,Sai's Vietnamese Restaurant
409,Plouf,"(37.791318, -122.403757)",85.1,3fd66200f964a520a6ed1ee3,Plouf
410,TWI LIGHT CAFE,"(37.775698, -122.455034)",100.0,4b57719af964a520c43728e3,Twilight Cafe
411,Raintree Cafe,"(37.739413, -122.46744)",88.1,4af5e7a2f964a52097fe21e3,Cafe Rain Tree
412,EL TOREADOR FONDA MEXICANA RESTAURANT,"(37.74033, -122.466412)",74.0,4ad152fdf964a5200dde20e3,Fresca
413,Lanna Restaurant,"(37.754153, -122.477279)",92.6666666667,4e4d0360bd413c4cc66dfc61,Lanna Restaurant
414,Emporio Rulli Il Caffe at Union Square,"(37.787936, -122.406712)",86.2142857143,4b92c5a9f964a520521a34e3,Emporio Rulli Caffè
415,SEA BREEZE CAFE,"(37.760508, -122.504572)",89.0,44427842f964a52049321fe3,Sea Breeze Cafe
416,CAFE MUMS,"(37.786498, -122.430283)",85.3333333333,49f221e5f964a520f5691fe3,Mums
417,KFC/TACO BELL,"(37.728979, -122.431008)",95.0,43792500f964a520602a1fe3,KFC / Taco Bell
418,Sun Rise Restaurant,"(37.752508, -122.414681)",88.2222222222,4a43a2faf964a520a0a61fe3,Sun Rise Restaurant
419,SAI JAI THAI,"(37.785182, -122.417409)",84.4615384615,4a5e0610f964a520eabd1fe3,Sai Jai Thai
420,Osha Thai Noodle Cafe,"(37.786598, -122.414583)",86.2307692308,439c8ab9f964a520f52b1fe3,Osha Thai Noodle Cafe
421,McAllister Grocery & Deli,"(37.780916, -122.414312)",86.0,4b932b4cf964a520ff3834e3,McAllister Market
422,Nara Sushi,"(37.790716, -122.420779)",84.3333333333,44c51d02f964a520d1351fe3,Nara Sushi
423,RED BALLOON,"(37.752923, -122.418505)",88.5454545455,4cd589be67c7236aa0621377,Red Balloon
424,Fisherman's Pizzeria Inc [#50],"(37.807167, -122.418936)",84.5,,
425,Dar Bar Pakistani/Indian Cusine,"(37.789784, -122.420455)",77.96,,
426,FLORIO,"(37.787553, -122.433574)",93.6666666667,4a516a11f964a52006b11fe3,Florio
427,Subway Sandwiches,"(37.787783, -122.419737)",87.5,4585a376f964a520ab3f1fe3,Subway Sandwiches
428,Pete's Deli & Cafe,"(37.785124, -122.439874)",85.8888888889,4b2be97af964a5207fbd24e3,Pete's Deli & Cafe
429,Academy Bar & Kitchen,"(37.786498, -122.430283)",94.0,56100688498ec4c168ab18da,Academy Bar & Kitchen
430,Capannina,"(37.797855, -122.429064)",91.7142857143,4a5c0897f964a5202abc1fe3,Capannina
431,EXECUTIVE CAFE,"(37.711323, -122.393371)",83.25,4b85bbf0f964a520e06f31e3,Executive Cafe
432,GARDEN HOUSE CAFE,"(37.781597, -122.492544)",90.4444444444,3fd66200f964a520efec1ee3,Garden House Cafe
433,ATLAS CAFE,"(37.759073, -122.411418)",93.3333333333,4085b980f964a5208bf21ee3,Atlas Cafe
434,PHILIPPINE DELICACIES,"(37.711286, -122.446607)",81.5217391304,4e270e88d22d2d9597d3eb38,Philippine Delicacies
435,TIO CHILOS GRILL,"(37.752807, -122.409752)",82.4210526316,4c1d259bfcf8c9b6fa46ab0b,Tio Chilo's Grill
436,CHEVRON #1512,"(37.777113, -122.404379)",96.0,4a9dbf85f964a5203f3920e3,Chevron
437,BRAVO PIZZA,"(37.716583, -122.440834)",87.4545454545,4b064e19f964a52094ea22e3,Bravo's Pizza
438,TAL-Y-TARA TEA & POLO SHOPPE,"(37.783773, -122.486779)",91.7142857143,4b526a88f964a520417c27e3,Tal-Y-Tara Tea & Polo Shoppe
439,MOONLIGHT CAFE,"(37.738923, -122.415293)",96.0,4a832ca5f964a52047fa1fe3,Moonlight Cafe
440,Cesario,"(37.788943, -122.410517)",88.1428571429,4ae3deaef964a520699921e3,Cesario's
441,SF MARRIOTT BANQUET KITCHEN,"(37.784964, -122.404752)",82.0,,
442,DAVE'S,"(37.78713, -122.402994)",90.5,4ef1132e2c5b3104455c480b,Dave Smith Instruments HQ
443,Nob Hill Cafe,"(37.793238, -122.412746)",91.0,42ae1e00f964a52057251fe3,Nob Hill Cafe
444,Sushi on North Beach,"(37.801616, -122.412137)",83.5294117647,49d30c1af964a520e95b1fe3,Sushi on North Beach
445,B44,"(37.791278, -122.403748)",86.5714285714,4377d380f964a5205b2a1fe3,B44 Catalan Bistro
446,Murphy's,"(37.790125, -122.403924)",79.7272727273,41f98080f964a520361f1fe3,Murphy's Pub
447,Rogue Ales Public House,"(37.800254, -122.410447)",69.5277777778,43c453c6f964a520582d1fe3,Rogue Ales Public House
448,The Old Ship Saloon,"(37.797728, -122.400693)",82.0625,3fd66200f964a5203ced1ee3,Old Ship Saloon
449,Cafe Bastille,"(37.791139, -122.403716)",85.0909090909,3fd66200f964a52079ed1ee3,Cafe Bastille (Café Bastille)
450,Ma's Dim Sum & Cafe,"(37.796683, -122.410134)",59.625,51cdeca5498ea981a7620301,Ma's Dim Sum & Cafe
451,Basque Hotel,"(37.798244, -122.406324)",90.8571428571,4afdf4b7f964a520672c22e3,Basque hotel
